customer_id,gender,age,annual_income,spending_score
3301,Female,34,98631,98
3302,Male,59,33146,44
3303,Male,59,36637,19
3304,Female,28,58906,87
3305,Female,38,35215,44
3306,Female,41,62204,37
3307,Female,18,33350,26
3308,Male,18,66524,53
3309,Male,20,71907,95
3310,Female,35,49117,53
3311,Female,46,79563,60
3312,Male,26,22189,43
3313,Male,49,20118,46
3314,Female,40,30963,48
3315,Female,28,15000,50
3316,Male,57,56634,36
3317,Male,26,81756,36
3318,Female,48,30206,39
3319,Male,31,63523,40
3320,Male,40,40141,53
3321,Female,44,59186,50
3322,Male,18,54833,43
3323,Female,53,54842,40
3324,Female,47,35379,63
3325,Female,18,50028,68
3326,Male,22,60508,51
3327,Female,43,29482,31
3328,Male,40,140000,67
3329,Female,30,96196,96
3330,Female,19,129203,87
3331,Female,63,32616,23
3332,Female,18,55553,66
3333,Male,18,124644,86
3334,Female,55,63159,94
3335,Male,47,96551,77
3336,Female,38,43786,52
3337,Female,44,75959,57
3338,Male,18,72978,47
3339,Female,23,140000,78
3340,Female,25,55904,50
3341,Male,37,133565,100
3342,Female,41,110278,100
3343,Male,61,23395,27
3344,Female,31,117949,86
3345,Male,54,24268,28
3346,Male,49,19806,56
3347,Female,55,45120,48
3348,Male,34,45281,52
3349,Male,42,45710,74
3350,Female,34,51908,65
3351,Female,47,32745,35
3352,Male,18,41843,50
3353,Male,24,36942,35
3354,Female,25,45285,46
3355,Male,64,22938,1
3356,Female,18,48967,19
3357,Male,26,65018,61
3358,Male,38,125604,96
3359,Female,18,51198,64
3360,Male,42,36290,59
3361,Male,36,42734,65
3362,Female,46,140000,75
3363,Female,18,30782,34
3364,Male,30,15000,38
3365,Female,61,23816,19
3366,Female,46,56465,80
3367,Female,18,32957,38
3368,Male,28,64752,41
3369,Female,48,52557,46
3370,Male,42,33526,82
3371,Male,19,73629,70
3372,Male,29,24985,67
3373,Female,47,25697,37
3374,Female,52,38552,39
3375,Female,41,31231,68
3376,Male,58,35567,42
3377,Female,26,140000,91
3378,Male,49,21666,41
3379,Male,43,140000,89
3380,Male,21,35588,49
3381,Male,35,46843,53
3382,Male,68,46140,31
3383,Male,41,140000,90
3384,Male,25,26205,26
3385,Female,36,16235,54
3386,Male,32,32368,53
3387,Male,40,24220,54
3388,Male,34,95438,100
3389,Female,48,74205,96
3390,Male,53,20999,44
3391,Male,44,79860,57
3392,Female,19,72663,57
3393,Female,60,23242,12
3394,Female,50,140000,71
3395,Male,45,19542,44
3396,Female,40,83262,94
3397,Female,19,15000,25
3398,Female,30,64454,63
3399,Male,39,23816,51
3400,Female,22,95050,58
3401,Male,53,122779,53
3402,Female,18,49211,49
3403,Male,44,34134,69
3404,Female,39,80104,76
3405,Male,41,93538,89
3406,Male,39,70574,68
3407,Male,44,64590,48
3408,Male,69,30332,26
3409,Male,34,16379,44
3410,Female,45,57472,80
3411,Female,33,22796,44
3412,Female,30,140000,100
3413,Female,31,114928,87
3414,Female,65,71621,24
3415,Male,48,38400,9
3416,Female,28,140000,95
3417,Female,60,62930,51
3418,Female,33,36452,29
3419,Male,48,15000,43
3420,Female,31,71023,71
3421,Female,49,42701,73
3422,Female,68,52999,45
3423,Male,37,51913,100
3424,Female,57,140000,80
3425,Male,31,23680,60
3426,Male,42,50635,67
3427,Female,42,44152,45
3428,Male,25,127600,72
3429,Male,39,40612,63
3430,Female,32,140000,98
3431,Female,48,32131,43
3432,Female,26,97695,64
3433,Female,19,31514,39
3434,Female,18,35437,88
3435,Female,28,15000,42
3436,Female,60,26970,18
3437,Male,44,33747,56
3438,Male,65,21748,36
3439,Male,55,66555,64
3440,Male,49,18923,40
3441,Female,41,67018,66
3442,Male,22,26135,53
3443,Male,32,51166,83
3444,Male,42,57599,37
3445,Female,40,137769,73
3446,Female,34,78322,74
3447,Female,24,32827,75
3448,Male,44,77863,53
3449,Female,32,53593,44
3450,Female,52,25644,48
3451,Female,24,15000,44
3452,Male,43,140000,100
3453,Female,47,58103,58
3454,Male,18,23709,50
3455,Female,29,45419,34
3456,Female,41,41755,62
3457,Male,23,26403,33
3458,Female,31,33898,69
3459,Female,28,23216,28
3460,Male,32,35175,56
3461,Female,18,43235,41
3462,Female,47,58967,38
3463,Male,54,57871,26
3464,Female,36,54986,85
3465,Male,20,28364,43
3466,Male,39,52655,62
3467,Female,42,44414,45
3468,Male,39,36170,54
3469,Male,49,30848,52
3470,Male,30,46732,60
3471,Female,18,49849,53
3472,Female,68,46885,33
3473,Male,34,47612,60
3474,Male,61,17641,39
3475,Female,53,38471,26
3476,Female,42,140000,98
3477,Male,49,61341,58
3478,Male,18,124915,65
3479,Female,70,36685,32
3480,Male,37,38039,38
3481,Female,45,15000,14
3482,Male,27,46872,57
3483,Female,44,33399,51
3484,Female,36,42589,67
3485,Female,29,47094,72
3486,Male,45,17777,33
3487,Female,44,93038,82
3488,Male,39,53224,95
3489,Male,45,54117,80
3490,Female,45,54522,68
3491,Female,35,76935,52
3492,Female,66,54409,29
3493,Female,30,54312,33
3494,Female,23,41015,64
3495,Male,64,30388,26
3496,Male,41,121648,85
3497,Female,35,77190,65
3498,Male,18,140000,96
3499,Male,57,15000,39
3500,Female,45,16140,54
3501,Female,33,66208,89
3502,Female,50,31694,33
3503,Male,18,63268,61
3504,Male,33,39587,43
3505,Female,44,38777,50
3506,Male,26,50752,62
3507,Female,41,32814,31
3508,Female,39,36169,49
3509,Female,26,27275,56
3510,Female,18,63810,66
3511,Female,37,51280,90
3512,Female,35,66447,100
3513,Female,38,75040,78
3514,Female,30,44131,61
3515,Female,31,140000,98
3516,Female,42,29110,73
3517,Female,34,120613,100
3518,Male,60,59907,27
3519,Female,18,90209,76
3520,Female,40,65665,79
3521,Male,47,63624,72
3522,Female,18,45465,37
3523,Male,27,89720,67
3524,Female,29,76298,67
3525,Male,35,34731,63
3526,Female,41,67329,60
3527,Female,18,26965,41
3528,Female,62,64748,44
3529,Female,28,36676,28
3530,Female,31,23267,49
3531,Female,34,81284,76
3532,Male,26,55842,48
3533,Female,27,41006,57
3534,Female,18,44671,56
3535,Male,30,37754,43
3536,Female,70,95632,55
3537,Male,18,22836,39
3538,Female,24,22692,44
3539,Female,43,102841,89
3540,Female,18,55374,55
3541,Male,61,38523,65
3542,Female,41,20371,56
3543,Male,18,30196,51
3544,Female,50,24773,51
3545,Female,55,17605,46
3546,Female,55,23068,7
3547,Female,63,85008,53
3548,Female,46,50602,50
3549,Male,65,38297,40
3550,Male,31,51956,58
3551,Male,42,47790,67
3552,Female,49,45746,41
3553,Male,25,18490,37
3554,Female,21,19161,46
3555,Male,28,27940,58
3556,Male,21,79403,66
3557,Male,40,59356,61
3558,Female,41,124979,74
3559,Female,51,51716,55
3560,Male,29,33112,50
3561,Male,37,53879,61
3562,Male,51,89676,66
3563,Male,28,140000,85
3564,Female,48,52795,46
3565,Male,54,27026,30
3566,Female,18,42061,25
3567,Female,49,19925,56
3568,Female,67,36082,46
3569,Female,70,90296,38
3570,Female,30,43304,64
3571,Male,25,17675,11
3572,Female,34,68355,91
3573,Male,40,87677,71
3574,Female,35,40580,62
3575,Female,50,56825,43
3576,Male,18,100702,87
3577,Male,33,86719,71
3578,Female,48,46704,67
3579,Male,23,24903,28
3580,Male,36,117923,88
3581,Male,25,24478,57
3582,Female,32,41171,61
3583,Male,30,77752,40
3584,Female,28,53159,46
3585,Male,31,20351,49
3586,Male,54,67154,53
3587,Female,46,21848,25
3588,Male,46,81165,81
3589,Female,41,38399,52
3590,Female,32,45952,84
3591,Male,32,98594,48
3592,Female,18,31237,25
3593,Male,28,28749,49
3594,Male,59,24089,7
3595,Male,26,86192,38
3596,Female,20,64450,68
3597,Male,43,68489,54
3598,Male,18,53680,44
3599,Male,61,16180,43
3600,Female,42,46460,59
3601,Female,33,44405,55
3602,Male,20,102206,84
3603,Male,23,42687,17
3604,Male,42,54433,62
3605,Female,46,72754,67
3606,Female,18,80098,75
3607,Female,49,70114,80
3608,Female,47,31928,20
3609,Female,53,128577,91
3610,Female,26,45767,44
3611,Female,20,63899,41
3612,Female,59,102679,40
3613,Male,30,65750,72
3614,Male,37,52024,94
3615,Male,23,124820,100
3616,Male,27,55954,78
3617,Female,64,66919,43
3618,Male,58,27836,49
3619,Male,42,61553,80
3620,Female,29,53306,58
3621,Female,30,15000,52
3622,Female,48,71187,71
3623,Male,64,67760,43
3624,Male,34,57280,59
3625,Female,28,54380,58
3626,Female,49,48801,41
3627,Male,51,33795,58
3628,Male,36,25664,64
3629,Female,42,95491,66
3630,Female,27,45323,64
3631,Female,28,140000,100
3632,Male,46,28324,40
3633,Female,31,47726,59
3634,Male,28,140000,76
3635,Female,48,125489,98
3636,Female,20,51642,44
3637,Male,18,43119,39
3638,Male,18,128616,87
3639,Female,18,44366,56
3640,Female,34,26142,71
3641,Female,28,64696,37
3642,Male,34,91842,62
3643,Male,19,49642,58
3644,Male,33,49985,43
3645,Male,47,45523,47
3646,Male,18,67146,74
3647,Female,22,15000,43
3648,Female,26,61674,52
3649,Female,18,44560,61
3650,Female,42,19462,29
3651,Male,33,135756,85
3652,Female,27,30807,52
3653,Female,51,54717,36
3654,Female,54,17289,40
3655,Male,18,33413,50
3656,Female,31,30098,48
3657,Male,18,107077,77
3658,Male,33,26962,56
3659,Male,44,57478,72
3660,Male,68,31087,21
3661,Male,24,25893,44
3662,Male,18,140000,57
3663,Male,49,39535,48
3664,Male,27,45279,60
3665,Male,35,23348,19
3666,Female,21,100805,56
3667,Female,43,116891,94
3668,Male,18,42274,28
3669,Female,37,51910,77
3670,Female,29,111857,81
3671,Female,43,19974,37
3672,Male,38,85643,51
3673,Female,70,48400,40
3674,Male,23,35092,20
3675,Male,41,112189,81
3676,Male,68,26583,29
3677,Male,58,63461,42
3678,Male,40,37030,62
3679,Male,37,71136,100
3680,Female,26,38499,60
3681,Female,31,110393,60
3682,Female,25,52392,60
3683,Female,35,61187,76
3684,Male,42,43384,15
3685,Female,29,124076,81
3686,Female,31,36975,56
3687,Female,43,77619,78
3688,Female,38,23114,44
3689,Male,50,112593,56
3690,Male,70,47197,16
3691,Female,21,35056,23
3692,Male,31,76113,64
3693,Female,31,119653,92
3694,Male,21,41466,91
3695,Male,33,37880,69
3696,Male,34,30411,52
3697,Male,19,72258,54
3698,Male,18,26342,59
3699,Female,58,22805,20
3700,Female,34,68816,79
3701,Female,36,113063,97
3702,Male,49,19471,44
3703,Male,56,68566,49
3704,Male,23,39840,61
3705,Female,60,35329,18
3706,Female,32,48974,42
3707,Female,42,76401,100
3708,Male,62,49764,43
3709,Female,28,45673,51
3710,Male,22,22224,50
3711,Female,60,15000,35
3712,Female,32,103750,100
3713,Female,70,22993,25
3714,Female,34,39187,54
3715,Female,32,44570,52
3716,Male,51,56058,39
3717,Male,18,30795,57
3718,Male,38,27971,65
3719,Male,18,61224,70
3720,Male,44,94212,71
3721,Female,52,87916,65
3722,Male,41,63606,65
3723,Female,26,56058,60
3724,Male,18,140000,90
3725,Male,52,98378,86
3726,Female,26,32949,77
3727,Male,22,39733,75
3728,Female,50,31879,12
3729,Female,18,21262,61
3730,Female,42,62213,52
3731,Female,19,15000,32
3732,Male,18,28623,27
3733,Female,59,94980,71
3734,Female,30,56943,81
3735,Female,48,49470,69
3736,Male,19,66598,50
3737,Male,44,40422,40
3738,Female,37,80983,40
3739,Male,44,46072,48
3740,Male,39,42104,58
3741,Male,44,111073,84
3742,Female,58,27044,49
3743,Female,55,72944,77
3744,Female,49,83313,60
3745,Male,70,15298,28
3746,Female,22,19567,47
3747,Male,44,32869,53
3748,Male,50,77513,49
3749,Female,45,53130,67
3750,Male,49,28300,40
3751,Female,27,65493,77
3752,Male,35,23109,61
3753,Female,51,57663,56
3754,Female,39,56516,62
3755,Female,31,55967,62
3756,Male,46,42196,18
3757,Female,50,44872,52
3758,Male,29,57220,52
3759,Male,56,131772,82
3760,Male,63,32294,27
3761,Male,36,103913,82
3762,Male,37,78945,72
3763,Female,46,40760,50
3764,Male,53,28565,33
3765,Male,49,41835,46
3766,Female,27,15000,40
3767,Male,46,97831,61
3768,Female,32,35132,60
3769,Female,34,83118,66
3770,Male,23,15000,39
3771,Male,41,103757,64
3772,Male,37,72415,74
3773,Female,38,38421,47
3774,Female,26,18095,67
3775,Female,48,30512,41
3776,Female,37,65956,91
3777,Female,39,69632,65
3778,Female,56,61624,50
3779,Male,57,26440,56
3780,Female,41,39386,33
3781,Female,39,68915,72
3782,Male,50,91805,94
3783,Male,58,43821,42
3784,Female,54,80586,63
3785,Male,37,140000,79
3786,Female,43,48824,42
3787,Male,26,43122,68
3788,Female,36,42916,54
3789,Female,34,62127,53
3790,Female,34,101906,60
3791,Female,34,29735,63
3792,Male,38,40306,42
3793,Male,54,82161,49
3794,Male,48,47311,58
3795,Female,47,15000,40
3796,Male,44,102159,80
3797,Female,32,115609,90
3798,Male,65,38253,27
3799,Female,44,122521,48
3800,Male,41,41923,64
3801,Male,62,38126,24
3802,Male,47,33355,57
3803,Male,56,41079,22
3804,Female,30,116343,99
3805,Male,45,49985,50
3806,Male,18,64454,62
3807,Female,32,26616,79
3808,Female,65,61287,30
3809,Male,25,48286,73
3810,Female,31,15000,42
3811,Female,35,140000,83
3812,Male,32,29530,80
3813,Male,21,31140,41
3814,Female,41,82353,73
3815,Female,41,52810,73
3816,Female,47,44172,94
3817,Female,25,16270,32
3818,Female,38,50172,72
3819,Female,27,54011,81
3820,Male,24,15000,46
3821,Female,57,45896,35
3822,Female,68,18946,11
3823,Male,35,28858,68
3824,Male,42,15000,42
3825,Female,31,102159,100
3826,Male,70,50149,51
3827,Male,28,129249,94
3828,Male,33,128045,100
3829,Male,32,40365,60
3830,Male,40,114594,88
3831,Male,38,140000,99
3832,Male,54,46031,14
3833,Female,46,90211,63
3834,Female,42,18048,58
3835,Female,41,82788,60
3836,Female,57,18264,9
3837,Female,38,76007,84
3838,Male,39,62341,64
3839,Female,32,58037,80
3840,Female,51,58711,82
3841,Female,41,60588,43
3842,Male,30,46401,89
3843,Male,58,65247,59
3844,Male,53,78140,50
3845,Male,70,50736,34
3846,Female,42,81811,78
3847,Female,31,49255,29
3848,Female,36,44580,90
3849,Female,46,35182,51
3850,Female,18,90148,50
3851,Male,18,50384,35
3852,Male,18,72436,41
3853,Female,53,28859,39
3854,Female,18,17166,38
3855,Male,40,53755,42
3856,Male,27,32690,46
3857,Female,55,35004,17
3858,Female,43,56100,50
3859,Female,22,83569,54
3860,Male,46,66796,64
3861,Female,43,140000,100
3862,Male,24,56624,32
3863,Male,45,54701,65
3864,Female,43,80804,88
3865,Male,41,41769,64
3866,Female,18,60801,53
3867,Male,31,19500,69
3868,Female,39,131250,79
3869,Male,57,34452,34
3870,Female,30,59529,43
3871,Male,48,99303,98
3872,Female,38,19127,62
3873,Female,25,56300,49
3874,Female,26,32861,35
3875,Female,68,100575,41
3876,Male,44,83571,92
3877,Female,32,28973,20
3878,Male,37,95018,73
3879,Female,21,64985,72
3880,Male,46,26388,89
3881,Female,35,59514,71
3882,Male,31,18399,50
3883,Male,33,58176,64
3884,Male,40,54036,40
3885,Female,50,137901,100
3886,Male,38,117092,71
3887,Female,44,83373,65
3888,Female,41,107088,78
3889,Male,56,42542,48
3890,Male,49,78911,39
3891,Female,18,15000,53
3892,Male,46,57494,24
3893,Male,27,35881,51
3894,Male,54,57904,66
3895,Female,46,62793,74
3896,Male,45,62836,65
3897,Female,50,79650,62
3898,Male,52,20544,36
3899,Male,26,15000,18
3900,Female,20,68679,57
3901,Male,63,50201,37
3902,Female,26,34312,57
3903,Male,65,27058,51
3904,Male,36,19954,71
3905,Female,41,34883,61
3906,Female,40,42382,33
3907,Male,44,24076,58
3908,Female,58,18436,27
3909,Male,34,15000,28
3910,Male,58,64771,41
3911,Male,23,140000,100
3912,Male,28,69150,61
3913,Female,18,22571,60
3914,Male,35,20867,59
3915,Male,31,30692,62
3916,Male,25,57079,41
3917,Female,41,15000,24
3918,Female,53,53722,54
3919,Male,23,17658,40
3920,Female,58,102562,67
3921,Female,44,97039,85
3922,Female,30,140000,100
3923,Male,41,52583,62
3924,Female,32,49416,60
3925,Female,33,43972,50
3926,Female,48,66879,50
3927,Female,29,55168,81
3928,Female,21,42538,56
3929,Female,45,103696,99
3930,Male,48,89785,69
3931,Male,54,20484,62
3932,Female,41,63262,93
3933,Female,29,89077,78
3934,Female,24,35603,49
3935,Female,37,41272,51
3936,Male,18,67159,51
3937,Female,34,54309,59
3938,Male,50,55511,53
3939,Male,37,71270,85
3940,Female,33,51755,56
3941,Male,25,40131,54
3942,Female,47,42177,60
3943,Male,18,30160,64
3944,Male,55,31746,26
3945,Male,68,32629,25
3946,Female,42,15000,32
3947,Female,42,64050,50
3948,Female,18,140000,86
3949,Male,18,37924,30
3950,Male,50,45960,55
3951,Female,32,35204,54
3952,Female,53,137987,68
3953,Male,47,140000,100
3954,Female,32,38608,64
3955,Female,18,103803,58
3956,Female,41,27743,54
3957,Female,31,16541,22
3958,Female,35,25853,58
3959,Female,22,19196,55
3960,Female,48,66747,46
3961,Male,35,67337,80
3962,Male,18,27326,29
3963,Female,33,48287,67
3964,Male,43,80494,46
3965,Female,63,21092,48
3966,Male,29,50348,45
3967,Female,30,22670,29
3968,Male,41,138540,84
3969,Female,42,80283,50
3970,Male,38,30420,55
3971,Female,52,23953,22
3972,Male,25,140000,88
3973,Female,39,113726,71
3974,Female,38,60792,69
3975,Male,27,25839,47
3976,Female,54,26204,38
3977,Female,32,63097,56
3978,Male,48,140000,100
3979,Male,57,37507,23
3980,Male,37,66165,58
3981,Male,52,48186,70
3982,Female,44,116651,75
3983,Female,40,92880,72
3984,Female,59,71289,33
3985,Female,57,27767,19
3986,Male,27,35661,35
3987,Male,42,21938,42
3988,Female,63,50815,57
3989,Female,30,78513,54
3990,Male,37,28944,49
3991,Male,26,39228,81
3992,Male,35,82363,75
3993,Female,27,59862,49
3994,Male,28,78760,87
3995,Female,46,49306,35
3996,Female,35,57317,60
3997,Male,30,28770,47
3998,Male,51,84172,56
3999,Male,55,19491,15
4000,Female,28,47600,37
4001,Female,18,66804,63
4002,Female,18,60286,56
4003,Male,18,23239,33
4004,Female,31,59227,71
4005,Female,36,54125,77
4006,Male,26,128667,98
4007,Male,46,62416,72
4008,Male,47,140000,95
4009,Female,50,49273,52
4010,Male,25,54129,69
4011,Female,34,140000,100
4012,Male,48,96700,75
4013,Male,42,42740,61
4014,Male,38,40834,50
4015,Female,38,39075,52
4016,Male,32,28154,67
4017,Male,39,87589,66
4018,Female,33,71945,100
4019,Female,37,23451,53
4020,Male,47,22785,59
4021,Male,31,37835,55
4022,Male,64,69218,25
4023,Male,31,51073,55
4024,Female,60,48745,39
4025,Female,42,22091,56
4026,Female,52,39569,66
4027,Male,60,72048,23
4028,Male,18,88473,53
4029,Male,46,59770,42
4030,Male,31,18296,58
4031,Male,51,23070,53
4032,Male,44,37104,60
4033,Male,24,57480,41
4034,Male,37,105306,75
4035,Female,42,42346,45
4036,Male,29,40876,48
4037,Female,25,53958,78
4038,Male,45,140000,72
4039,Male,69,140000,92
4040,Female,57,140000,88
4041,Female,55,70770,34
4042,Female,45,44322,63
4043,Female,63,42191,62
4044,Male,42,20143,63
4045,Female,50,30258,17
4046,Female,23,74504,57
4047,Male,40,49325,48
4048,Male,21,98805,45
4049,Male,30,27424,40
4050,Female,58,39538,33
4051,Female,22,31934,28
4052,Male,35,17827,45
4053,Female,58,59377,52
4054,Female,61,34295,18
4055,Female,25,69739,28
4056,Female,56,37242,38
4057,Female,62,35149,27
4058,Female,44,130092,62
4059,Female,60,39594,33
4060,Female,45,17479,43
4061,Female,34,90155,79
4062,Male,58,24681,57
4063,Male,23,35964,34
4064,Male,23,42519,64
4065,Male,18,39662,53
4066,Male,43,86626,65
4067,Male,46,59980,32
4068,Male,47,42347,60
4069,Female,18,43871,20
4070,Female,51,114712,100
4071,Female,41,90703,99
4072,Male,35,50948,59
4073,Male,22,59212,43
4074,Female,47,37192,74
4075,Male,32,24013,46
4076,Female,29,39032,39
4077,Male,39,93791,81
4078,Female,45,51303,62
4079,Male,33,36521,42
4080,Male,25,42897,52
4081,Male,47,65499,63
4082,Male,47,140000,100
4083,Male,31,21434,48
4084,Female,34,56425,65
4085,Female,19,54209,42
4086,Female,42,81258,75
4087,Female,34,29306,52
4088,Male,18,19542,35
4089,Female,44,117369,100
4090,Male,43,116823,81
4091,Female,62,39597,37
4092,Female,18,15628,35
4093,Male,43,59835,51
4094,Female,56,53788,57
4095,Male,25,48635,54
4096,Male,45,47562,70
4097,Male,57,34582,29
4098,Male,37,60514,78
4099,Female,36,140000,82
4100,Female,22,24441,10
4101,Female,29,54026,37
4102,Female,37,39220,72
4103,Male,30,44243,72
4104,Male,54,61078,35
4105,Male,25,25025,25
4106,Male,49,39028,49
4107,Male,18,15000,29
4108,Male,38,63587,57
4109,Male,62,20569,3
4110,Female,70,48551,58
4111,Male,38,46825,37
4112,Female,51,44522,47
4113,Male,50,86670,77
4114,Female,41,104417,65
4115,Male,22,93095,80
4116,Male,49,46725,46
4117,Male,47,20420,43
4118,Female,27,40457,51
4119,Male,51,28802,52
4120,Male,51,100189,67
4121,Male,20,140000,68
4122,Female,20,69023,76
4123,Female,58,33339,17
4124,Female,27,84158,75
4125,Female,31,76880,74
4126,Female,40,84385,90
4127,Male,57,59963,39
4128,Female,62,34016,46
4129,Male,41,93156,81
4130,Male,34,15000,56
4131,Male,27,18958,48
4132,Male,46,29097,44
4133,Male,22,22808,39
4134,Female,28,25272,30
4135,Female,18,26236,54
4136,Female,44,103352,89
4137,Female,41,52735,31
4138,Male,39,140000,85
4139,Female,38,46235,56
4140,Male,18,38975,9
4141,Male,19,55576,89
4142,Female,65,22317,22
4143,Male,38,109006,61
4144,Male,40,52731,56
4145,Female,33,27294,51
4146,Male,32,16625,29
4147,Female,48,50182,51
4148,Female,43,53718,38
4149,Male,33,47043,60
4150,Female,20,35465,40
4151,Male,33,82139,66
4152,Male,61,15000,23
4153,Male,39,68865,41
4154,Male,21,38788,55
4155,Male,53,89420,63
4156,Male,36,36396,71
4157,Male,41,46998,47
4158,Female,47,48989,64
4159,Female,27,29108,48
4160,Male,18,38353,35
4161,Female,36,84642,57
4162,Male,69,140000,79
4163,Female,54,49800,29
4164,Male,19,45778,62
4165,Female,44,45810,59
4166,Male,33,68302,64
4167,Male,19,102801,63
4168,Female,60,30911,1
4169,Male,40,20350,48
4170,Male,26,24043,41
4171,Male,54,36749,31
4172,Female,53,79269,62
4173,Male,50,22682,52
4174,Male,31,23787,50
4175,Female,36,140000,100
4176,Male,53,31931,39
4177,Male,58,83902,54
4178,Female,34,42644,67
4179,Male,45,76967,67
4180,Male,25,23085,54
4181,Female,58,16236,14
4182,Female,32,123043,100
4183,Female,51,20020,53
4184,Male,43,31539,41
4185,Male,45,89430,66
4186,Male,23,46142,33
4187,Female,18,67075,70
4188,Female,29,140000,75
4189,Male,18,69383,53
4190,Male,46,52353,55
4191,Female,34,21412,35
4192,Female,47,77615,61
4193,Male,29,16183,49
4194,Female,33,43151,48
4195,Female,42,28743,50
4196,Female,40,40769,74
4197,Female,25,26096,45
4198,Female,70,71706,52
4199,Male,24,34912,62
4200,Female,21,118501,76
4201,Male,41,30891,76
4202,Male,35,73180,63
4203,Male,35,62687,95
4204,Female,37,58318,78
4205,Female,24,47402,58
4206,Female,44,15000,40
4207,Male,31,55592,48
4208,Male,47,110620,70
4209,Male,55,71066,54
4210,Female,36,15000,85
4211,Female,22,71524,50
4212,Female,59,21333,62
4213,Female,63,74410,19
4214,Female,54,114903,96
4215,Female,54,27312,52
4216,Female,46,53760,78
4217,Male,70,71292,55
4218,Female,18,140000,100
4219,Female,35,80451,100
4220,Female,56,80072,45
4221,Male,22,106397,55
4222,Female,39,140000,74
4223,Male,31,17894,41
4224,Male,23,140000,100
4225,Male,46,75339,67
4226,Male,49,48701,14
4227,Female,24,94058,74
4228,Male,35,63836,54
4229,Male,61,48099,58
4230,Male,39,43520,59
4231,Male,18,41593,43
4232,Female,47,48396,64
4233,Female,42,43795,51
4234,Male,35,66133,73
4235,Female,27,22979,57
4236,Female,26,21544,86
4237,Male,45,27970,47
4238,Female,30,39956,64
4239,Female,21,24240,31
4240,Male,27,52127,54
4241,Female,51,70888,65
4242,Female,49,26367,38
4243,Male,30,19055,33
4244,Male,23,63917,60
4245,Female,24,47660,46
4246,Male,21,28035,68
4247,Female,39,36461,43
4248,Male,32,38611,73
4249,Male,33,83956,72
4250,Male,31,30073,69
4251,Female,41,63936,80
4252,Female,18,64662,60
4253,Male,61,35008,76
4254,Male,24,33881,43
4255,Male,37,66692,60
4256,Male,18,113642,84
4257,Male,35,105461,80
4258,Female,36,31287,46
4259,Male,31,42423,64
4260,Male,38,67436,40
4261,Female,46,81049,53
4262,Male,19,122498,95
4263,Female,44,71917,66
4264,Male,42,44524,59
4265,Male,51,79621,70
4266,Male,46,16024,39
4267,Female,61,77861,23
4268,Male,42,79131,62
4269,Female,27,55816,44
4270,Female,63,37861,27
4271,Female,28,25843,60
4272,Male,29,92277,83
4273,Female,39,85849,100
4274,Male,25,15000,54
4275,Female,18,99960,92
4276,Male,23,22251,25
4277,Male,62,65538,54
4278,Male,43,74132,66
4279,Female,43,62613,65
4280,Male,33,15000,55
4281,Male,18,36491,63
4282,Female,55,99823,65
4283,Female,33,39507,46
4284,Female,42,25022,49
4285,Female,62,92351,59
4286,Male,37,31950,98
4287,Male,44,54512,51
4288,Male,58,78381,57
4289,Female,36,71715,66
4290,Female,35,47736,57
4291,Female,19,23371,38
4292,Female,41,47340,87
4293,Male,28,21940,49
4294,Male,36,23511,41
4295,Female,31,62174,62
4296,Female,44,140000,79
4297,Female,18,53433,68
4298,Male,37,140000,76
4299,Male,33,27655,58
4300,Female,20,24596,25
4301,Female,57,99860,86
4302,Male,32,59778,82
4303,Female,37,52225,50
4304,Male,39,27097,61
4305,Male,27,32117,78
4306,Male,50,64164,54
4307,Male,46,18065,47
4308,Male,32,46580,85
4309,Female,43,140000,79
4310,Female,31,18949,58
4311,Male,27,41206,53
4312,Female,54,29726,36
4313,Male,34,57664,64
4314,Male,18,69824,28
4315,Male,47,84198,60
4316,Male,33,89744,39
4317,Female,23,48091,75
4318,Male,43,28734,60
4319,Male,18,24695,12
4320,Male,39,29147,30
4321,Female,37,24133,27
4322,Male,51,40329,33
4323,Female,37,53989,58
4324,Female,41,81583,100
4325,Male,25,46472,36
4326,Female,32,50448,50
4327,Female,45,43904,26
4328,Female,32,53364,35
4329,Female,60,28114,26
4330,Male,57,94672,67
4331,Female,55,103226,55
4332,Female,67,65025,28
4333,Female,44,57522,81
4334,Male,28,137796,100
4335,Female,45,40474,63
4336,Female,38,31612,81
4337,Female,21,26761,32
4338,Female,49,44894,48
4339,Female,31,93358,61
4340,Male,25,40601,28
4341,Male,18,63946,34
4342,Female,34,21498,17
4343,Female,33,31929,36
4344,Male,21,82249,57
4345,Male,31,58031,75
4346,Female,49,127403,81
4347,Female,53,56110,79
4348,Male,53,140000,84
4349,Male,57,140000,100
4350,Female,24,60835,50
4351,Male,52,140000,100
4352,Male,43,31139,69
4353,Female,39,26405,23
4354,Female,46,140000,97
4355,Female,31,40692,55
4356,Female,65,24250,27
4357,Female,32,50939,66
4358,Male,31,39488,68
4359,Male,49,92051,55
4360,Male,52,98222,78
4361,Female,18,48457,56
4362,Male,43,48798,71
4363,Female,48,51084,70
4364,Female,39,60242,53
4365,Male,47,81070,61
4366,Female,19,81866,57
4367,Female,38,54623,72
4368,Female,36,86186,76
4369,Female,18,81955,42
4370,Female,48,20047,45
4371,Male,50,15010,30
4372,Male,61,32025,31
4373,Male,53,64054,33
4374,Female,18,27154,49
4375,Male,48,35652,20
